Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-09-17 23:12:02.718 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 15156 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:12:02.719 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:12:02.997 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:12:02.998 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:12:02.998 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:12:02.999 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:12:03.035 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:12:03.035 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 313 ms
2020-09-17 23:12:03.074 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:12:03.164 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:12:03.172 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:12:03.176 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:12:03.178 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.528 seconds (JVM running for 1323.173)
2020-09-17 23:12:03.179 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:13:01.223 [Thread-24] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:13:01.531 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 15156 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:13:01.532 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:13:01.888 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:13:01.889 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:13:01.889 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:13:01.889 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:13:01.915 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:13:01.916 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 380 ms
2020-09-17 23:13:01.998 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:13:02.066 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:13:02.074 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:13:02.077 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:13:02.080 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.652 seconds (JVM running for 1382.074)
2020-09-17 23:13:02.081 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:13:34.450 [Thread-35] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:13:34.674 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 15156 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:13:34.675 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:13:35.016 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:13:35.016 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:13:35.016 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:13:35.017 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:13:35.042 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:13:35.042 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 361 ms
2020-09-17 23:13:35.120 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:13:35.190 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:13:35.197 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:13:35.200 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:13:35.203 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.654 seconds (JVM running for 1415.197)
2020-09-17 23:13:35.204 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:14:50.255 [Thread-40] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:14:50.407 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 15156 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:14:50.407 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:14:50.675 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:14:50.676 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:14:50.676 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:14:50.676 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:14:50.702 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat-2].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:14:50.702 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 291 ms
2020-09-17 23:14:50.768 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:14:50.820 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:14:50.827 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:14:50.830 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:14:50.832 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.483 seconds (JVM running for 1490.827)
2020-09-17 23:14:50.833 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:22:34.159 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2020-09-17 23:22:34.183 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 11952 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:22:34.184 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:22:34.230 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-17 23:22:34.230 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-17 23:22:35.334 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:22:35.342 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:22:35.343 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:22:35.344 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:22:35.451 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:22:35.451 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1221 ms
2020-09-17 23:22:35.991 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:22:36.185 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:22:36.205 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:22:36.227 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:22:36.237 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 2.491 seconds (JVM running for 3.496)
2020-09-17 23:23:04.541 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-17 23:23:04.542 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-09-17 23:23:04.546 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2020-09-17 23:23:04.682 [http-nio-8080-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-17 23:23:04.858 [http-nio-8080-exec-1] INFO  org.chatroom.crdemo.controller.UserController - 812594603@163.com邮箱已被注册
2020-09-17 23:24:22.726 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2020-09-17 23:24:22.746 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 20468 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:24:22.746 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:24:22.793 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-17 23:24:22.794 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-17 23:24:23.839 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:24:23.848 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:24:23.849 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:24:23.849 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:24:23.955 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:24:23.956 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1162 ms
2020-09-17 23:24:24.459 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:24:24.656 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:24:24.674 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:24:24.695 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:24:24.706 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 2.387 seconds (JVM running for 3.354)
2020-09-17 23:24:39.543 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-17 23:24:39.543 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-09-17 23:24:39.547 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2020-09-17 23:24:39.667 [http-nio-8080-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-17 23:27:00.018 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2020-09-17 23:27:00.040 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 10332 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:27:00.041 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:27:00.085 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-17 23:27:00.086 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-17 23:27:01.152 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:27:01.162 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:27:01.163 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:27:01.163 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:27:01.267 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:27:01.267 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1181 ms
2020-09-17 23:27:01.805 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:27:01.971 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:27:01.987 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:27:02.005 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:27:02.017 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 2.417 seconds (JVM running for 3.386)
2020-09-17 23:27:31.668 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-17 23:27:31.668 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-09-17 23:27:31.674 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2020-09-17 23:27:31.800 [http-nio-8080-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-17 23:32:11.068 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2020-09-17 23:32:11.088 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 19360 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:32:11.088 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:32:11.131 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-17 23:32:11.131 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-17 23:32:12.252 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:32:12.262 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:32:12.262 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:32:12.263 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:32:12.385 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:32:12.386 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1255 ms
2020-09-17 23:32:12.956 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:32:13.137 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:32:13.152 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:32:13.171 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:32:13.181 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 2.569 seconds (JVM running for 3.589)
2020-09-17 23:32:22.129 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-17 23:32:22.130 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-09-17 23:32:22.135 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2020-09-17 23:32:22.267 [http-nio-8080-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-17 23:36:39.284 [Thread-11] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:36:39.288 [Thread-11] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-17 23:36:39.471 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 19360 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:36:39.471 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:36:39.791 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:36:39.792 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:36:39.792 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:36:39.792 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:36:39.828 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:36:39.828 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 353 ms
2020-09-17 23:36:39.914 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:36:39.973 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:36:39.981 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:36:39.984 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:36:39.987 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.597 seconds (JVM running for 270.395)
2020-09-17 23:36:39.988 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:37:01.809 [Thread-18] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:37:02.006 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 19360 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:37:02.006 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:37:02.332 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:37:02.333 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:37:02.333 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:37:02.333 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:37:02.359 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:37:02.359 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 350 ms
2020-09-17 23:37:02.445 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:37:02.510 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:37:02.518 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-09-17 23:37:02.521 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-09-17 23:37:02.523 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Started CrdemoApplication in 0.593 seconds (JVM running for 292.932)
2020-09-17 23:37:02.524 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-09-17 23:37:08.441 [Thread-23] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-17 23:37:08.617 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - Starting CrdemoApplication on DESKTOP-UQQALD5 with PID 19360 (C:\Users\V\IdeaProjects\crdemo\target\classes started by V in C:\Users\V\IdeaProjects\crdemo)
2020-09-17 23:37:08.618 [restartedMain] INFO  org.chatroom.crdemo.CrdemoApplication - No active profile set, falling back to default profiles: default
2020-09-17 23:37:08.881 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-09-17 23:37:08.882 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-09-17 23:37:08.882 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-17 23:37:08.882 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-17 23:37:08.908 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-09-17 23:37:08.909 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 289 ms
2020-09-17 23:37:08.987 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-17 23:37:09.040 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-09-17 23:37:09.047 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
